_ID,TimeSt,Country,Province,City,Latitude,Longitude,Distance,Label
4715930,2017-06-21 06:12:45.48,CA,QC,Montréal,45.4934,-73.5837,3431.6926881216214,POI3
5096633,2017-06-21 06:40:49.92,CA,AB,Calgary,50.9722,-114.062,289207.9121947104,POI1
5203811,2017-06-21 06:48:12.56,CA,AB,Edmonton,53.5185,-113.6579,11800.348098755108,POI1
5317345,2017-06-21 06:56:06.193,CA,ON,Brockville,44.617,-75.7036,195907.12041576894,POI3
4565315,2017-06-21 07:01:53.403,CA,ON,Sudbury,46.5213,-80.947,581063.0284894188,POI3
4738430,2017-06-21 07:14:22.6,CA,AB,Calgary,51.0486,-113.968,279957.93939278217,POI1
4998490,2017-06-21 07:34:04.94,CA,AB,Innisfail,52.0269,-113.9507,171995.64701520733,POI1
5146914,2017-06-21 07:44:05.78,CA,AB,Calgary,51.0524,-114.038,280136.7560475858,POI1
5468951,2017-06-21 08:10:26.113,CA,ON,Scarborough,43.7658,-79.185,485925.5189232673,POI3
4965931,2017-06-21 08:32:04.333,CA,NS,Halifax,44.6496,-63.6133,70708.73229697299,POI4
4982099,2017-06-21 08:33:05.69,CA,SK,Saskatoon,52.122,-106.646,486299.2383265199,POI1
5086769,2017-06-21 08:39:58.907,CA,AB,Red Deer,52.24932,-113.74832,145436.9964737474,POI1
5092818,2017-06-21 08:40:29.82,CA,AB,Calgary,51.1387,-114.2015,272379.2762649869,POI1
5265472,2017-06-21 08:52:53.247,CA,AB,Calgary,51.1111,-114.0477,273750.747898169,POI1
5558746,2017-06-21 09:18:12.037,CA,SK,Saskatoon,52.1225,-106.72488,481273.05975166743,POI1
4856155,2017-06-21 09:23:37.54,CA,AB,Calgary,50.96491,-114.08751,290252.6068423325,POI1
4968697,2017-06-21 09:32:17.683,CA,AB,Calgary,51.1387,-114.2015,272379.2762649869,POI1
4979845,2017-06-21 09:32:51.627,CA,ON,Waterloo,43.4634,-80.5201,597600.7100502569,POI3
5024666,2017-06-21 09:35:27.097,CA,ON,Toronto,43.672,-79.3791,504533.61917759915,POI3
5040408,2017-06-21 09:36:46.417,CA,ON,Richmond Hill,43.8939,-79.4375,498461.49924110394,POI3
4516771,2017-06-21 10:00:00.873,CA,ON,Sarnia,42.961,-82.373,757475.9324686084,POI3
4558522,2017-06-21 10:01:42.083,CA,AB,Calgary,51.1414,-114.076,270687.8789269632,POI1
4612838,2017-06-21 10:05:00.847,CA,AB,Calgary,51.0242,-114.1004,283844.30029806483,POI1
4727745,2017-06-21 10:13:49.52,CA,AB,Calgary,51.0419,-114.061,281509.05389489315,POI1
4922277,2017-06-21 10:29:30.45,CA,QC,Saint-Laurent,45.50376,-73.68476,9473.461054512984,POI3
4952769,2017-06-21 10:31:22.013,CA,ON,Brampton,43.7147,-79.7014,525942.8509999106,POI3
5278753,2017-06-21 10:54:03.663,CA,ON,North York,43.787,-79.4169,501793.0980248329,POI3
5375770,2017-06-21 11:00:38.673,CA,ON,Ottawa,45.4179,-75.6489,163008.24144769995,POI3
4659441,2017-06-21 11:08:04.46,CA,BC,Richmond,49.16542,-123.12659,827705.330565683,POI1
4849981,2017-06-21 11:23:11.82,CA,AB,Edmonton,53.55,-113.5,1035.5491654599136,POI1
4963455,2017-06-21 11:31:54.48,CA,ON,Concord,43.8061,-79.5008,507052.05209579173,POI3
4968433,2017-06-21 11:32:17.12,CA,QC,Québec,46.8648,-71.4397,221804.0212282156,POI3
5045015,2017-06-21 11:37:06.917,CA,AB,Calgary,51.0378,-114.08,282143.717259044,POI1
4638628,2017-06-21 12:06:47.927,CA,ON,London,43.0091,-81.1765,667688.8999462256,POI3
5091690,2017-06-21 12:40:25.36,CA,ON,Thornhill,43.8395,-79.3831,496905.3254398056,POI3
5219848,2017-06-21 12:49:26.1,CA,BC,Richmond,49.16986,-123.13512,827867.0702138781,POI1
5338418,2017-06-21 12:57:48.303,CA,NS,Cape Breton,46.12475,-60.19195,256837.3051788598,POI4
4577672,2017-06-21 13:02:15.073,CA,ON,Kingston,44.2377,-76.5602,276031.7251018765,POI3
5469577,2017-06-21 13:10:30.84,CA,ON,Milton,43.5148,-79.884,548785.9978159536,POI3
4783602,2017-06-21 13:17:30.94,CA,ON,Nepean,45.2778,-75.7563,173332.7284920069,POI3
4843585,2017-06-21 13:22:45.087,CA,ON,Saint Catharines,43.1954,-79.2189,518937.8787277326,POI3
4861135,2017-06-21 13:24:05.337,CA,ON,Kitchener,43.3904,-80.4317,594633.069082336,POI3
4537367,2017-06-21 14:01:07.487,CA,ON,Newmarket,44.039,-79.4724,494877.26670088584,POI3
5254346,2017-06-21 14:52:11.61,CA,ON,Timmins,48.4773,-81.3364,675015.600895175,POI3
5564658,2017-06-21 15:18:49.657,CA,AB,Peace River,56.2358,-117.297,386128.14739503514,POI1
5066652,2017-06-21 15:38:25.53,CA,AB,Canmore,51.0876,-115.3461,301521.31404718535,POI1
5430075,2017-06-21 16:06:11.71,CA,ON,Thornhill,43.8395,-79.3831,496905.3254398056,POI3
4757402,2017-06-21 16:15:44.183,CA,ON,Toronto,43.672,-79.3791,504533.61917759915,POI3
5053612,2017-06-21 16:37:40.1,CA,BC,Langley,49.0997,-122.6526,806219.710366551,POI1
5298000,2017-06-21 16:55:04.053,CA,ON,Toronto,43.6682,-79.4209,507743.176786778,POI3
4636105,2017-06-21 17:06:35.577,CA,AB,Edmonton,53.4593,-113.4145,10758.899360780084,POI1
5442336,2017-06-21 17:07:28.013,CA,AB,Calgary,51.03236,-114.10204,282961.85879212496,POI1
4878279,2017-06-21 17:25:40.47,CA,SK,Saskatoon,52.13133,-106.59795,488969.5695497542,POI1
5167968,2017-06-21 17:45:35.93,CA,ON,Thunder Bay,48.323,-89.3305,1236007.5905619774,POI3
5270680,2017-06-21 17:53:13.837,CA,ON,Sudbury,46.5081,-80.945,580699.4363204689,POI3
5343642,2017-06-21 17:58:23.76,CA,ON,Brantford,43.1772,-80.248,592223.1076424343,POI3
5411888,2017-06-21 18:04:16.327,CA,ON,Markham,43.87993,-79.34614,492365.67455470946,POI3
4804658,2017-06-21 18:19:15.0,CA,AB,Calgary,51.1387,-114.2015,272379.2762649869,POI1
4846490,2017-06-21 18:22:55.87,CA,ON,Brampton,43.6656,-79.747,531568.348360408,POI3
4882315,2017-06-21 18:25:59.4,CA,AB,Calgary,51.0799,-114.081,277513.5816065155,POI1
5200695,2017-06-21 18:47:57.163,CA,ON,North York,43.7673,-79.4111,502289.23467591987,POI3
5227853,2017-06-21 18:50:09.81,CA,ON,London,42.9699,-81.2081,671986.2567043913,POI3
4751961,2017-06-21 19:15:18.203,CA,ON,Markham,43.8735,-79.3335,491727.5371272288,POI3
5538318,2017-06-21 19:16:54.54,CA,ON,Burlington,43.332,-79.807,552575.2658696295,POI3
5572869,2017-06-21 19:19:20.427,CA,ON,Barrie,44.4015,-79.6782,497186.6142866087,POI3
4992381,2017-06-21 19:33:40.76,CA,ON,Toronto,43.6531,-79.4847,513098.25339547487,POI3
5093366,2017-06-21 19:40:35.47,CA,BC,Parksville,49.2818,-124.303,887062.9037640782,POI1
5205150,2017-06-21 19:48:15.17,CA,AB,Calgary,50.995,-114.08671,286927.2638208213,POI1
5248215,2017-06-21 19:51:32.023,CA,AB,Edmonton,53.40441,-113.52367,15979.227017804307,POI1
5422350,2017-06-21 20:05:06.887,CA,ON,Woodbridge,43.843,-79.558,509588.8422667422,POI3
4880199,2017-06-21 20:25:49.9,CA,ON,North York,43.7552,-79.4398,504949.4341229234,POI3
5068065,2017-06-21 20:38:30.367,CA,QC,Saint-Laurent,45.5057,-73.6814,9173.03030675555,POI3
4552286,2017-06-21 21:01:34.437,CA,ON,London,42.9399,-81.2709,678068.5054229236,POI3
5438688,2017-06-21 21:07:07.437,CA,AB,Sherwood Park,53.5263,-113.287,13332.698368252122,POI1
5469257,2017-06-21 21:10:26.65,CA,AB,Calgary,50.9632,-114.082,290388.4430446322,POI1
4858931,2017-06-21 21:23:48.56,CA,QC,Sainte-Thérèse,45.6378,-73.8414,25051.681400305755,POI3
5288013,2017-06-21 21:54:32.883,CA,ON,Toronto,43.6606,-79.4635,511197.6501878,POI3
5322648,2017-06-21 21:56:16.387,CA,ON,Burlington,43.3317,-79.8066,552562.6026501064,POI3
4651645,2017-06-21 22:07:27.54,CA,ON,Sarnia,42.9866,-82.38083,756848.5643728466,POI3
4759259,2017-06-21 22:15:52.277,CA,SK,Regina,50.4518,-104.611,698302.0495848604,POI1
5548498,2017-06-21 22:17:38.023,CA,ON,Kingston,44.2257,-76.4824,271528.96701805986,POI3
5581531,2017-06-21 22:19:59.143,CA,MB,Brandon,49.88763,-99.96316,1015598.9660900915,POI1
5350538,2017-06-21 22:59:01.293,CA,ON,Oakville,43.454,-79.692,538000.6702523602,POI3
5431438,2017-06-21 00:06:19.337,CA,AB,Calgary,51.02154,-114.0793,283929.4384428324,POI1
4634495,2017-06-21 00:06:32.82,CA,ON,Guelph,43.5215,-80.2338,573915.0990056599,POI3
4692447,2017-06-21 00:10:54.077,CA,QC,Sainte Genevieve,45.48595,-73.86256,23474.0602023733,POI3
5484782,2017-06-21 00:11:42.197,CA,AB,Edmonton,53.4104,-113.517,15254.79712768234,POI1
4942909,2017-06-21 00:30:53.82,CA,AB,Calgary,51.1181,-114.06911,273186.3273298863,POI1
5394900,2017-06-21 01:02:24.59,CA,AB,Calgary,51.0823,-113.9578,276149.7132476903,POI1
4911875,2017-06-21 01:28:24.89,CA,BC,Langley,49.0842,-122.54799,801653.9469603276,POI1
5093182,2017-06-21 01:40:31.773,CA,ON,Kitchener,43.42342,-80.52732,600019.049809645,POI3
5167135,2017-06-21 01:45:33.11,CA,AB,Camrose,53.0106,-112.79295,75370.21675107596,POI1
5278509,2017-06-21 01:54:03.757,CA,ON,Milton,43.51976,-79.84619,545804.1454085071,POI3
4548869,2017-06-21 02:01:31.37,CA,ON,Waterloo,43.4634,-80.5201,597600.7100502569,POI3
5430427,2017-06-21 02:06:11.39,CA,AB,Red Deer,52.2686,-113.787,143648.84110959392,POI1
4788454,2017-06-21 02:17:46.067,CA,ON,Toronto,43.6651,-79.4369,509052.48001219827,POI3
4883168,2017-06-21 02:26:03.51,CA,ON,North York,43.7351,-79.5099,511004.529932995,POI3
4946883,2017-06-21 02:31:08.627,CA,ON,Brantford,43.1207,-80.2893,598182.0491056928,POI3
4867851,2017-06-21 03:24:37.523,CA,ON,Saint Catharines,43.1941,-79.2525,521331.23858736677,POI3
5566083,2017-06-21 04:18:50.337,CA,AB,Grande Prairie,55.1769,-118.7762,388069.47293254104,POI1
4808966,2017-06-21 04:19:39.05,CA,SK,Saskatoon,52.1225,-106.7249,481271.7913653291,POI1
4906604,2017-06-21 04:28:10.16,CA,ON,Barrie,44.4015,-79.6782,497186.6142866087,POI3
5029100,2017-06-21 04:35:53.873,CA,ON,Toronto,43.6715,-79.3801,504630.413990472,POI3
4598364,2017-06-21 05:03:58.68,CA,AB,Calgary,51.0509,-114.208,282086.1116218377,POI1
4620357,2017-06-21 05:05:40.587,CA,AB,Sherwood Park,53.528,-113.2512,15647.40238665587,POI1
4665563,2017-06-21 05:08:32.497,CA,ON,Etobicoke,43.6879,-79.557,516668.5626955025,POI3
5451306,2017-06-21 05:08:54.947,CA,AB,Edmonton,53.5129,-113.623,9808.729333229438,POI1
5334439,2017-06-21 05:57:27.22,CA,AB,Edmonton,53.585,-113.5526,6183.028520005073,POI1
5360713,2017-06-21 05:59:25.54,CA,QC,Montréal,45.4934,-73.5837,3431.6926881216214,POI3
4579096,2017-06-21 06:02:22.767,CA,ON,Peterborough,44.3022,-78.3342,399584.5736433645,POI3
4685809,2017-06-21 06:10:19.65,CA,QC,Lachine,45.4487,-73.8167,21181.663682926603,POI3
5473383,2017-06-21 06:10:59.617,CA,AB,Sturgeon,53.9532,-113.101,51907.59982502185,POI1
4714579,2017-06-21 06:12:46.393,CA,AB,Edmonton,53.587,-113.441,5422.915800663031,POI1
5041674,2017-06-21 06:36:50.38,CA,SK,Saskatoon,52.1225,-106.72488,481273.05975166743,POI1
5163663,2017-06-21 06:45:20.823,CA,ON,Toronto,43.6682,-79.4209,507743.176786778,POI3
5468681,2017-06-21 07:10:30.207,CA,ON,York,43.6934,-79.4857,511222.56096635706,POI3
5526054,2017-06-21 07:15:45.563,CA,MB,Beausejour,50.062,-96.521,1226982.2736991178,POI1
4898057,2017-06-21 07:27:18.84,CA,AB,Edmonton,53.48624,-113.41728,8064.276283819517,POI1
5022824,2017-06-21 07:35:16.213,CA,ON,Burlington,43.3889,-79.7682,546821.74140237,POI3
5098142,2017-06-21 07:40:53.227,CA,QC,Montreal,45.65,-73.4833,15676.211548376104,POI3
5200364,2017-06-21 07:48:00.447,CA,AB,Edmonton,53.5314,-113.582,6577.195462797193,POI1
5293354,2017-06-21 07:54:48.12,CA,ON,Brockville,44.617,-75.7036,195907.12041576894,POI3
4973876,2017-06-21 08:32:35.663,CA,ON,Toronto,43.6862,-79.402,505498.43769079144,POI3
4986510,2017-06-21 08:33:25.093,CA,QC,Saint-Léonard,45.5819,-73.5832,6841.632154840363,POI3
5184274,2017-06-21 08:46:29.577,CA,ON,Dryden,49.72706,-92.60177,1497992.2142359377,POI1
5194865,2017-06-21 08:47:30.38,CA,AB,Edmonton,53.48265,-113.48161,7075.948729225709,POI1
5219067,2017-06-21 08:49:19.573,CA,AB,Edmonton,53.48174,-113.53947,8005.586304183839,POI1
4634663,2017-06-21 09:06:32.837,CA,ON,Barrie,44.3303,-79.7268,503208.6602558837,POI3
4685233,2017-06-21 09:10:17.237,CA,BC,Dawson Creek,55.774,-120.253,501063.67316255555,POI1
5543278,2017-06-21 09:17:17.507,CA,SK,Regina,50.44291,-104.63481,697426.5786097052,POI1
4894346,2017-06-21 09:27:02.787,CA,SK,Saskatoon,52.1202,-106.669,484913.4778224164,POI1
4977652,2017-06-21 09:32:46.793,CA,QC,Montréal,45.5335,-73.667,7984.890210910675,POI3
4840574,2017-06-21 10:22:20.493,CA,ON,North York,43.787,-79.4169,501793.0980248329,POI3
5166505,2017-06-21 10:45:28.477,CA,SK,Saskatoon,52.1242,-106.665,485002.26153211703,POI1
5238762,2017-06-21 10:51:00.79,CA,ON,North York,43.776,-79.339,496626.5223386425,POI3
5317251,2017-06-21 10:56:06.147,CA,ON,Toronto,43.6557,-79.3646,504287.6503237824,POI3
4675639,2017-06-21 11:09:21.413,CA,AB,Calgary,51.0378,-114.08,282143.717259044,POI1
4766076,2017-06-21 11:16:23.97,CA,NS,Halifax,44.6988,-63.664,67697.09204960805,POI4
4846224,2017-06-21 11:22:52.767,CA,BC,Burnaby,49.23184,-122.99371,815545.6224137972,POI1
4879173,2017-06-21 11:25:47.76,CA,ON,Stratford,43.3716,-80.9773,635445.1451787504,POI3
5139936,2017-06-21 11:43:44.247,CA,AB,Edmonton,53.46364,-113.42265,10091.722183324922,POI1
5303494,2017-06-21 11:55:30.02,CA,AB,Calgary,51.09422,-113.99881,275171.1206848022,POI1
4625935,2017-06-21 12:05:56.557,CA,MB,Brandon,49.8355,-99.9625,1018449.3877021559,POI1
4669772,2017-06-21 12:08:55.887,CA,ON,Thunder Bay,48.3738,-89.2779,1233035.638087564,POI3
4812885,2017-06-21 12:20:11.53,CA,AB,Edmonton,53.55507,-113.52182,2584.1957426917807,POI1
5160273,2017-06-21 12:45:06.15,CA,AB,Edmonton,53.587,-113.441,5422.915800663031,POI1
5212881,2017-06-21 12:48:44.39,CA,AB,Calgary,51.1581,-113.938,267609.63205148786,POI1
5310683,2017-06-21 12:55:51.003,CA,ON,Oakville,43.4309,-79.7767,545261.5347840893,POI3
4684904,2017-06-21 13:10:15.447,CA,AB,Edmonton,53.5129,-113.623,9808.729333229438,POI1
4791640,2017-06-21 13:18:02.637,CA,ON,North York,43.69777,-79.4999,512045.2780794738,POI3
4986831,2017-06-21 13:33:22.453,CA,AB,Calgary,51.11315,-114.20288,275197.2289721967,POI1
5228272,2017-06-21 13:50:09.55,CA,AB,Calgary,51.053,-114.161,281315.7377226225,POI1
5472501,2017-06-21 14:11:00.32,CA,ON,Barrie,44.3851,-79.6991,499304.6401964999,POI3
4695874,2017-06-21 14:11:14.183,CA,AB,St Albert,53.65176,-113.61846,14664.478270769512,POI1
4995920,2017-06-21 14:33:52.803,CA,BC,Sparwood,49.73048,-114.89366,435731.94271713006,POI1
5291502,2017-06-21 14:54:44.06,CA,AB,Calgary,50.97116,-114.01151,288876.3334859182,POI1
4795618,2017-06-21 15:18:26.297,CA,AB,Calgary,51.1229,-114.189,273961.89754318295,POI1
5036565,2017-06-21 15:36:29.62,CA,SK,Saskatoon,52.1225,-106.72488,481273.05975166743,POI1
5146502,2017-06-21 15:44:04.317,CA,ON,Toronto,43.7425,-79.5851,516148.9406112222,POI3
5279891,2017-06-21 15:54:06.967,CA,AB,Edmonton,53.5515,-113.492,724.0100851018027,POI1
4758306,2017-06-21 16:15:52.497,CA,AB,Calgary,51.0823,-114.142,277885.4174961122,POI1
4798020,2017-06-21 16:18:37.057,CA,ON,Richmond Hill,43.86026,-79.43524,499791.9904123883,POI3
5041863,2017-06-21 16:36:53.98,CA,ON,Ottawa,45.3867,-75.7405,170458.9966918818,POI3
4599594,2017-06-21 17:04:06.71,CA,AB,Alberta Beach,53.63492,-114.22949,50125.918786643924,POI1
4619568,2017-06-21 17:05:38.687,CA,QC,Dorval,45.4431,-73.751,16877.59378327527,POI3
4752550,2017-06-21 17:15:21.497,CA,ON,Mississauga,43.7029,-79.6553,523123.78508180694,POI3
4868512,2017-06-21 17:24:41.947,CA,BC,Kamloops,50.67169,-120.32873,566421.1329745769,POI1
5138161,2017-06-21 17:43:38.32,CA,ON,Toronto,43.6641,-79.399,506359.53970900184,POI3
5282456,2017-06-21 17:54:17.07,CA,BC,Abbotsford,49.05252,-122.31261,791286.2857645011,POI1
5288752,2017-06-21 17:54:32.88,CA,AB,Calgary,51.02212,-114.13108,284388.5119395531,POI1
5455563,2017-06-21 18:09:10.163,CA,AB,Calgary,51.0818,-113.959,276214.51735539123,POI1
5393586,2017-06-21 19:02:18.47,CA,ON,North Bay,46.3377,-79.3717,458492.346654103,POI3
5445122,2017-06-21 19:07:49.467,CA,QC,Saint-Antoine-De-Lavaltrie,45.87387,-73.2894,44722.44239210308,POI3
4953063,2017-06-21 19:31:20.15,CA,AB,Strathmore,50.9814,-113.691,285850.55883122067,POI1
4521682,2017-06-21 20:00:02.683,CA,ON,London,42.9611,-81.2431,674966.6068610476,POI3
4589397,2017-06-21 20:03:08.0,CA,QC,Sherbrooke,45.4134,-71.8776,132362.017568471,POI3
4655115,2017-06-21 20:07:43.34,CA,QC,Montréal,45.47226,-73.60435,6256.710617171099,POI3
5447420,2017-06-21 20:08:13.473,CA,AB,Airdrie,51.2889,-114.015,253832.2165983322,POI1
5480529,2017-06-21 20:11:15.513,CA,AB,Calgary,51.05346,-113.94422,279235.06107629533,POI1
4708635,2017-06-21 20:12:14.95,CA,ON,Ottawa,45.3519,-75.7911,174824.34028219123,POI3
4756610,2017-06-21 20:15:38.49,CA,NS,Kentville,45.0834,-64.4988,100628.20628763289,POI4
5152608,2017-06-21 20:44:23.71,CA,ON,Mississauga,43.6403,-79.7042,529649.4479866696,POI3
5164945,2017-06-21 20:45:21.007,CA,ON,Mississauga,43.5869,-79.7559,535977.4175486855,POI3
4524446,2017-06-21 21:00:07.04,CA,ON,Kitchener,43.391,-80.441,595280.864311866,POI3
4662665,2017-06-21 21:08:21.273,CA,BC,Langley,49.16994,-122.67217,802153.5921558882,POI1
5365674,2017-06-21 21:59:49.983,CA,BC,Burnaby,49.234,-123.02,816863.9607560802,POI1
4632004,2017-06-21 22:06:20.093,CA,QC,Dorval,45.4431,-73.751,16877.59378327527,POI3
5197235,2017-06-21 22:47:43.49,CA,AB,Beaumont,53.3545,-113.426,21700.638777654633,POI1
5606224,2017-06-21 00:22:07.58,CA,MB,Winnipeg,49.9031,-97.115,1196221.1006804672,POI1
5021268,2017-06-21 00:35:06.203,CA,QC,Sainte-Foy,46.7823,-71.2882,224817.05784680208,POI3
5063657,2017-06-21 00:38:11.593,CA,MB,Winnipeg,49.92422,-97.20587,1189336.6605090727,POI1
5317467,2017-06-21 00:56:06.33,CA,ON,Mississauga,43.5634,-79.6509,529526.329438319,POI3
4729240,2017-06-21 01:13:49.4,CA,ON,Toronto,43.6498,-79.3907,506463.10441211105,POI3
5073749,2017-06-21 01:38:56.083,CA,ON,Saint Thomas,42.7792,-81.1927,680990.0181172886,POI3
5139707,2017-06-21 01:43:39.38,CA,AB,Edmonton,53.587,-113.441,5422.915800663031,POI1
5275308,2017-06-21 01:53:39.917,CA,SK,Saskatoon,52.1225,-106.72488,481273.05975166743,POI1
5408936,2017-06-21 02:04:05.03,CA,AB,Lethbridge,49.6836,-112.834,432327.45723000314,POI1
4748876,2017-06-21 02:15:13.99,CA,MB,Winnipeg,49.924,-97.20582,1189350.6334837994,POI1
5527312,2017-06-21 02:15:48.073,CA,SK,Saskatoon,52.1218,-106.645,486370.9731981705,POI1
5026845,2017-06-21 02:35:41.387,CA,NB,Kinnear Settlement,45.97263,-65.2267,176201.80113195252,POI4
5094500,2017-06-21 02:40:38.69,CA,AB,Calgary,51.14535,-114.09765,270475.1752719047,POI1
5103147,2017-06-21 02:41:18.023,CA,AB,Calgary,51.1229,-114.189,273961.89754318295,POI1
5336658,2017-06-21 02:57:42.063,CA,ON,Waterloo,43.4634,-80.5201,597600.7100502569,POI3
4728323,2017-06-21 03:13:49.667,CA,AB,Calgary,51.0486,-113.968,279957.93939278217,POI1
4820161,2017-06-21 03:20:43.11,CA,AB,Edmonton,53.4564,-113.521,10262.01797837618,POI1
5544569,2017-06-21 04:17:25.53,CA,ON,Toronto,43.76483,-79.40995,502321.269911799,POI3
5178630,2017-06-21 04:46:10.823,CA,QC,Montreal,45.5695,-73.5731,5357.453923574407,POI3
5324955,2017-06-21 04:56:29.913,CA,ON,Waterloo,43.4634,-80.5201,597600.7100502569,POI3
5354632,2017-06-21 04:59:13.057,CA,AB,Edmonton,53.49909,-113.5006,5332.13779949386,POI1
4724513,2017-06-21 05:13:40.99,CA,QC,Montréal,45.502,-73.562,2207.523080919192,POI3
5571886,2017-06-21 05:19:20.0,CA,ON,Scarborough,43.8315,-79.2599,488264.0368502809,POI3
5608549,2017-06-21 05:22:23.46,CA,AB,Calgary,51.0486,-113.968,279957.93939278217,POI1
4990539,2017-06-21 05:33:38.2,CA,AB,Calgary,50.9722,-114.062,289207.9121947104,POI1
4632972,2017-06-21 06:06:21.46,CA,AB,Edmonton,53.57741,-113.54728,5353.109418855771,POI1
5073757,2017-06-21 06:38:56.107,CA,BC,Vancouver,49.293,-123.048,814268.6646690597,POI1
5147008,2017-06-21 06:44:07.233,CA,QC,Saint-Eustache,45.5656,-73.9135,27529.39269992865,POI3
5162843,2017-06-21 06:45:16.89,CA,ON,Ottawa,45.4192,-75.6963,166687.32440015784,POI3
5478351,2017-06-21 07:11:14.873,CA,AB,Calgary,51.0081,-114.073,285350.862792033,POI1
5250837,2017-06-21 07:51:45.47,CA,BC,Vancouver,49.26281,-123.06928,817591.4330837496,POI1
4522747,2017-06-21 08:00:06.907,CA,ON,Waterloo,43.4634,-80.5201,597600.7100502569,POI3
4550405,2017-06-21 08:01:32.663,CA,ON,London,42.9334,-81.2258,675154.7017594749,POI3
4678077,2017-06-21 08:09:37.24,CA,AB,Edmonton,53.5314,-113.582,6577.195462797193,POI1
4745354,2017-06-21 08:15:00.35,CA,ON,North York,43.68135,-79.61457,521170.1965244774,POI3
4947992,2017-06-21 08:31:06.23,CA,BC,Richmond,49.16544,-123.12647,827697.1907079206,POI1
5383366,2017-06-21 09:01:19.057,CA,ON,Toronto,43.6477,-79.4174,508494.98657175235,POI3
4573431,2017-06-21 09:01:59.263,CA,ON,Newmarket,44.039,-79.4724,494877.26670088584,POI3
5399427,2017-06-21 09:02:41.287,CA,AB,Calgary,51.053,-114.161,281315.7377226225,POI1
5270961,2017-06-21 09:53:16.923,CA,ON,Mississauga,43.5355,-79.6915,533843.6634331172,POI3
5299468,2017-06-21 09:55:14.337,CA,ON,Thornhill,43.8395,-79.3831,496905.3254398056,POI3
5315242,2017-06-21 09:56:00.383,CA,AB,Fort Mcmurray,56.7377,-111.438,378371.9313387412,POI1
4588318,2017-06-21 10:03:00.76,CA,ON,Toronto,43.6466,-79.4493,510854.6249601739,POI3
4592650,2017-06-21 10:03:24.133,CA,AB,Calgary,51.0486,-113.968,279957.93939278217,POI1
4939617,2017-06-21 10:30:42.667,CA,ON,Mississauga,43.58061,-79.75941,536537.5460012989,POI3
5050543,2017-06-21 10:37:24.97,CA,ON,Burlington,43.3889,-79.7682,546821.74140237,POI3
5296404,2017-06-21 10:54:59.31,CA,AB,Calgary,51.0081,-114.073,285350.862792033,POI1
4563635,2017-06-21 11:01:51.46,CA,ON,Kingston,44.2257,-76.4824,271528.96701805986,POI3
4656979,2017-06-21 11:07:57.897,CA,AB,Calgary,51.0818,-113.959,276214.51735539123,POI1
5565197,2017-06-21 11:18:48.32,CA,ON,Waterloo,43.4634,-80.5201,597600.7100502569,POI3
5580499,2017-06-21 11:19:54.61,CA,SK,North Battleford,52.7834,-108.2847,357250.31331331335,POI1
4913924,2017-06-21 11:28:51.323,CA,QC,Québec,46.8556,-71.2449,232465.1706105831,POI3
4999034,2017-06-21 11:34:08.283,CA,ON,Oakville,43.4462,-79.6688,536739.2218488025,POI3
5234208,2017-06-21 11:50:40.513,CA,ON,York,43.6915,-79.4307,507321.94437412295,POI3
5457585,2017-06-21 12:09:17.21,CA,AB,Calgary,51.05287,-113.94355,279295.26253650035,POI1
5474815,2017-06-21 12:11:00.637,CA,ON,Toronto,43.6557,-79.3646,504287.6503237824,POI3
5473310,2017-06-21 12:11:02.28,CA,ON,Orillia,44.6078,-79.4175,471072.2799831338,POI3
5519186,2017-06-21 12:15:05.76,CA,BC,Richmond,49.15654,-123.1302,828539.6046766585,POI1
4974651,2017-06-21 12:32:39.937,CA,ON,Richmond Hill,43.8939,-79.4375,498461.49924110394,POI3
4799304,2017-06-21 13:18:43.82,CA,QC,Saint-Eustache,45.56981,-73.92675,28629.596917870098,POI3
5598783,2017-06-21 13:21:22.47,CA,AB,Edmonton,53.47465,-113.37913,10638.78683622357,POI1
5512524,2017-06-21 14:14:28.457,CA,SK,Moose Jaw,50.3887,-105.533,648309.7597701334,POI1
5577302,2017-06-21 14:19:34.567,CA,ON,Toronto,43.6557,-79.3646,504287.6503237824,POI3
4844438,2017-06-21 14:22:45.8,CA,ON,Whitby,43.9673,-78.9514,459488.60848985,POI3
5039600,2017-06-21 14:36:44.17,CA,AB,Calgary,51.0621,-114.1159,279829.1058615632,POI1
4562215,2017-06-21 15:01:46.52,CA,ON,Barrie,44.3851,-79.6991,499304.6401964999,POI3
4612190,2017-06-21 15:04:56.42,CA,BC,Victoria,48.46955,-123.38264,892995.9344542046,POI1
4711905,2017-06-21 15:12:30.33,CA,ON,Toronto,43.6531,-79.4847,513098.25339547487,POI3
5564115,2017-06-21 15:18:41.823,CA,AB,Calgary,51.0621,-114.1159,279829.1058615632,POI1
5355721,2017-06-21 15:59:16.573,CA,ON,Newmarket,44.0587,-79.4591,493085.14912832814,POI3
4608350,2017-06-21 16:04:43.02,CA,BC,Sechelt,49.474,-123.757,842520.2043224013,POI1
4917217,2017-06-21 16:29:06.473,CA,AB,Medicine Hat,50.0082,-110.6247,440304.08440194046,POI1
5001793,2017-06-21 16:34:16.207,CA,ON,Brampton,43.6656,-79.747,531568.348360408,POI3
5048788,2017-06-21 16:37:21.96,CA,QC,Outremont,45.5218,-73.6031,2891.797007267928,POI3
